1	0.548	0.049	8102.770	3176.5	0.885	1.000
2	0.548	0.049	8097.940	3174.9	0.885	1.000
3	0.552	0.052	3992.380	828.6	0.815	0.211
4	0.559	0.053	3975.570	819.6	0.815	0.211
5	0.558	0.053	3975.500	819.6	0.815	0.211
6	0.562	0.054	3989.990	819.0	0.817	0.211
7	0.562	0.054	3989.910	818.9	0.817	0.211
